transaction_id,account_id,transaction_datetime,transaction_type,direction,amount_gbp,original_amount,original_currency,counterparty_name,counterparty_account_id,counterparty_bank_bic,counterparty_country,counterparty_is_high_risk_jurisdiction,payment_reference,channel,is_international,transaction_status
TXN-2024-0003235,ACC-UK-000036,2024-06-01 08:00:00,BACS,DEBIT,1149.38,0,GBP,Miles Lettings Ltd,ACC-PROP-20567,HSBCGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003236,ACC-UK-000036,2024-06-07 07:30:00,BACS,DEBIT,111.28,0,GBP,Thames Water,ACC-UTIL-62059,HBUKGB4B,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003237,ACC-UK-000036,2024-06-06 07:30:00,BACS,DEBIT,115.07,0,GBP,Severn Trent,ACC-UTIL-46885,LOYDGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003238,ACC-UK-000036,2024-06-09 07:30:00,BACS,DEBIT,92.4,0,GBP,Scottish Power,ACC-UTIL-30953,HBUKGB4B,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003239,ACC-UK-000036,2024-06-25 19:00:00,CARD_PAYMENT,DEBIT,68.19,0,GBP,Sainsbury's,ACC-RET-52868,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003240,ACC-UK-000036,2024-06-13 11:00:00,CARD_PAYMENT,DEBIT,111.55,0,GBP,Waitrose,ACC-RET-13777,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003241,ACC-UK-000036,2024-06-20 20:00:00,CARD_PAYMENT,DEBIT,113.9,0,GBP,Aldi,ACC-RET-63174,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003242,ACC-UK-000036,2024-06-06 11:00:00,CARD_PAYMENT,DEBIT,44.58,0,GBP,Aldi,ACC-RET-23989,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003243,ACC-UK-000036,2024-07-26 09:00:00,BACS,CREDIT,3000.0,3000.0,GBP,DHL,ACC-EMP-84738,LOYDGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003244,ACC-UK-000036,2024-07-03 08:00:00,BACS,DEBIT,1474.21,0,GBP,Watson Lettings Ltd,ACC-PROP-87759,LOYDGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003245,ACC-UK-000036,2024-07-07 07:30:00,BACS,DEBIT,104.93,0,GBP,Thames Water,ACC-UTIL-84297,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003246,ACC-UK-000036,2024-07-06 07:30:00,BACS,DEBIT,111.55,0,GBP,EDF Energy,ACC-UTIL-11620,HBUKGB4B,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003247,ACC-UK-000036,2024-07-06 07:30:00,BACS,DEBIT,160.45,0,GBP,Thames Water,ACC-UTIL-75482,NWBKGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003248,ACC-UK-000036,2024-07-24 15:00:00,CARD_PAYMENT,DEBIT,90.37,0,GBP,Waitrose,ACC-RET-88880,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003249,ACC-UK-000036,2024-07-16 17:00:00,CARD_PAYMENT,DEBIT,101.69,0,GBP,ASDA,ACC-RET-97428,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003250,ACC-UK-000036,2024-07-03 19:00:00,CARD_PAYMENT,DEBIT,51.8,0,GBP,Tesco,ACC-RET-14089,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003251,ACC-UK-000036,2024-07-02 10:00:00,CARD_PAYMENT,DEBIT,144.15,0,GBP,Tesco,ACC-RET-49773,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003252,ACC-UK-000036,2024-08-28 09:00:00,BACS,CREDIT,3000.0,3000.0,GBP,DHL,ACC-EMP-84463,HBUKGB4B,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003253,ACC-UK-000036,2024-08-01 08:00:00,BACS,DEBIT,853.54,0,GBP,Rhodes Lettings Ltd,ACC-PROP-38220,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003254,ACC-UK-000036,2024-08-08 07:30:00,BACS,DEBIT,143.86,0,GBP,EDF Energy,ACC-UTIL-19974,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003255,ACC-UK-000036,2024-08-08 07:30:00,BACS,DEBIT,131.51,0,GBP,EDF Energy,ACC-UTIL-14586,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003256,ACC-UK-000036,2024-08-07 07:30:00,BACS,DEBIT,59.86,0,GBP,Scottish Power,ACC-UTIL-36825,BARCGB22,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003257,ACC-UK-000036,2024-08-21 20:00:00,CARD_PAYMENT,DEBIT,127.2,0,GBP,Waitrose,ACC-RET-32882,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003258,ACC-UK-000036,2024-08-04 11:00:00,CARD_PAYMENT,DEBIT,119.73,0,GBP,Waitrose,ACC-RET-85992,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003259,ACC-UK-000036,2024-08-09 14:00:00,CARD_PAYMENT,DEBIT,42.48,0,GBP,Morrisons,ACC-RET-72878,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003260,ACC-UK-000036,2024-08-24 12:00:00,CARD_PAYMENT,DEBIT,63.7,0,GBP,Waitrose,ACC-RET-98869,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003261,ACC-UK-000036,2024-09-25 09:00:00,BACS,CREDIT,3000.0,3000.0,GBP,DHL,ACC-EMP-14870,NWBKGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003262,ACC-UK-000036,2024-09-02 08:00:00,BACS,DEBIT,1630.45,0,GBP,Middleton Lettings Ltd,ACC-PROP-64057,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003263,ACC-UK-000036,2024-09-05 07:30:00,BACS,DEBIT,120.75,0,GBP,British Gas,ACC-UTIL-96063,BARCGB22,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003264,ACC-UK-000036,2024-09-07 07:30:00,BACS,DEBIT,139.39,0,GBP,Scottish Power,ACC-UTIL-36568,LOYDGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003265,ACC-UK-000036,2024-09-05 07:30:00,BACS,DEBIT,133.97,0,GBP,Thames Water,ACC-UTIL-40778,NWBKGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003266,ACC-UK-000036,2024-09-26 10:00:00,CARD_PAYMENT,DEBIT,149.54,0,GBP,Tesco,ACC-RET-83821,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003267,ACC-UK-000036,2024-09-18 17:00:00,CARD_PAYMENT,DEBIT,127.12,0,GBP,Lidl,ACC-RET-16198,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003268,ACC-UK-000036,2024-09-12 11:00:00,CARD_PAYMENT,DEBIT,105.79,0,GBP,Waitrose,ACC-RET-71928,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003269,ACC-UK-000036,2024-09-06 15:00:00,CARD_PAYMENT,DEBIT,112.45,0,GBP,ASDA,ACC-RET-82223,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003270,ACC-UK-000036,2024-10-26 09:00:00,BACS,CREDIT,3000.0,3000.0,GBP,DHL,ACC-EMP-52036,LOYDGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003271,ACC-UK-000036,2024-10-02 08:00:00,BACS,DEBIT,973.96,0,GBP,Williams Lettings Ltd,ACC-PROP-62662,LOYDGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003272,ACC-UK-000036,2024-10-08 07:30:00,BACS,DEBIT,177.69,0,GBP,EDF Energy,ACC-UTIL-29350,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003273,ACC-UK-000036,2024-10-10 07:30:00,BACS,DEBIT,115.92,0,GBP,EDF Energy,ACC-UTIL-66585,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003274,ACC-UK-000036,2024-10-09 07:30:00,BACS,DEBIT,75.45,0,GBP,Thames Water,ACC-UTIL-53621,LOYDGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003275,ACC-UK-000036,2024-10-21 17:00:00,CARD_PAYMENT,DEBIT,89.58,0,GBP,Morrisons,ACC-RET-99173,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003276,ACC-UK-000036,2024-10-02 15:00:00,CARD_PAYMENT,DEBIT,95.7,0,GBP,Aldi,ACC-RET-91928,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003277,ACC-UK-000036,2024-10-20 15:00:00,CARD_PAYMENT,DEBIT,99.42,0,GBP,Aldi,ACC-RET-30896,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003278,ACC-UK-000036,2024-10-05 13:00:00,CARD_PAYMENT,DEBIT,130.72,0,GBP,Waitrose,ACC-RET-20714,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003279,ACC-UK-000036,2024-11-25 09:00:00,BACS,CREDIT,3000.0,3000.0,GBP,DHL,ACC-EMP-75717,HSBCGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003280,ACC-UK-000036,2024-11-01 08:00:00,BACS,DEBIT,1319.57,0,GBP,Watson Lettings Ltd,ACC-PROP-85427,BARCGB22,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003281,ACC-UK-000036,2024-11-07 07:30:00,BACS,DEBIT,170.83,0,GBP,Thames Water,ACC-UTIL-39724,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003282,ACC-UK-000036,2024-11-08 07:30:00,BACS,DEBIT,56.37,0,GBP,EDF Energy,ACC-UTIL-81886,NWBKGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003283,ACC-UK-000036,2024-11-09 07:30:00,BACS,DEBIT,131.96,0,GBP,Scottish Power,ACC-UTIL-38714,HSBCGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003284,ACC-UK-000036,2024-11-12 16:00:00,CARD_PAYMENT,DEBIT,115.66,0,GBP,Tesco,ACC-RET-39597,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003285,ACC-UK-000036,2024-11-05 13:00:00,CARD_PAYMENT,DEBIT,118.78,0,GBP,Aldi,ACC-RET-76127,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003286,ACC-UK-000036,2024-11-16 12:00:00,CARD_PAYMENT,DEBIT,140.74,0,GBP,Lidl,ACC-RET-50180,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003287,ACC-UK-000036,2024-11-25 16:00:00,CARD_PAYMENT,DEBIT,73.31,0,GBP,Sainsbury's,ACC-RET-81036,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003288,ACC-UK-000037,2024-01-27 09:00:00,BACS,CREDIT,1833.33,1833.33,GBP,Starbucks,ACC-EMP-69323,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003289,ACC-UK-000037,2024-01-02 08:00:00,BACS,DEBIT,1744.87,0,GBP,Greenwood Lettings Ltd,ACC-PROP-96715,NWBKGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003290,ACC-UK-000037,2024-01-05 07:30:00,BACS,DEBIT,137.69,0,GBP,EDF Energy,ACC-UTIL-54979,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003291,ACC-UK-000037,2024-01-07 07:30:00,BACS,DEBIT,69.18,0,GBP,Scottish Power,ACC-UTIL-91167,HSBCGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003292,ACC-UK-000037,2024-01-08 07:30:00,BACS,DEBIT,128.93,0,GBP,Severn Trent,ACC-UTIL-15488,NWBKGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003293,ACC-UK-000037,2024-01-02 17:00:00,CARD_PAYMENT,DEBIT,75.16,0,GBP,Tesco,ACC-RET-43525,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003294,ACC-UK-000037,2024-01-28 16:00:00,CARD_PAYMENT,DEBIT,122.82,0,GBP,Aldi,ACC-RET-22845,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003295,ACC-UK-000037,2024-01-23 19:00:00,CARD_PAYMENT,DEBIT,108.23,0,GBP,ASDA,ACC-RET-99764,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003296,ACC-UK-000037,2024-01-01 16:00:00,CARD_PAYMENT,DEBIT,44.25,0,GBP,Waitrose,ACC-RET-21380,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003297,ACC-UK-000037,2024-02-27 09:00:00,BACS,CREDIT,1833.33,1833.33,GBP,Starbucks,ACC-EMP-81268,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003298,ACC-UK-000037,2024-02-01 08:00:00,BACS,DEBIT,1045.39,0,GBP,Martin Lettings Ltd,ACC-PROP-92745,BARCGB22,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003299,ACC-UK-000037,2024-02-08 07:30:00,BACS,DEBIT,93.18,0,GBP,EDF Energy,ACC-UTIL-41637,HSBCGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003300,ACC-UK-000037,2024-02-08 07:30:00,BACS,DEBIT,44.81,0,GBP,EDF Energy,ACC-UTIL-82433,NWBKGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003301,ACC-UK-000037,2024-02-06 07:30:00,BACS,DEBIT,125.92,0,GBP,British Gas,ACC-UTIL-11349,HBUKGB4B,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003302,ACC-UK-000037,2024-02-19 20:00:00,CARD_PAYMENT,DEBIT,125.89,0,GBP,Morrisons,ACC-RET-68252,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003303,ACC-UK-000037,2024-02-17 12:00:00,CARD_PAYMENT,DEBIT,90.95,0,GBP,Lidl,ACC-RET-84062,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003304,ACC-UK-000037,2024-02-26 18:00:00,CARD_PAYMENT,DEBIT,111.91,0,GBP,Tesco,ACC-RET-43187,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003305,ACC-UK-000037,2024-02-04 18:00:00,CARD_PAYMENT,DEBIT,94.02,0,GBP,Waitrose,ACC-RET-48455,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003306,ACC-UK-000037,2024-03-25 09:00:00,BACS,CREDIT,1833.33,1833.33,GBP,Starbucks,ACC-EMP-48048,HSBCGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003307,ACC-UK-000037,2024-03-02 08:00:00,BACS,DEBIT,1226.73,0,GBP,Burke Lettings Ltd,ACC-PROP-30289,BARCGB22,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003308,ACC-UK-000037,2024-03-06 07:30:00,BACS,DEBIT,107.5,0,GBP,Thames Water,ACC-UTIL-10746,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003309,ACC-UK-000037,2024-03-10 07:30:00,BACS,DEBIT,152.95,0,GBP,Thames Water,ACC-UTIL-59377,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003310,ACC-UK-000037,2024-03-07 07:30:00,BACS,DEBIT,65.57,0,GBP,EDF Energy,ACC-UTIL-99526,HSBCGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003311,ACC-UK-000037,2024-03-28 17:00:00,CARD_PAYMENT,DEBIT,65.16,0,GBP,Waitrose,ACC-RET-25216,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003312,ACC-UK-000037,2024-03-06 12:00:00,CARD_PAYMENT,DEBIT,54.52,0,GBP,Morrisons,ACC-RET-83763,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003313,ACC-UK-000037,2024-03-15 17:00:00,CARD_PAYMENT,DEBIT,80.33,0,GBP,Lidl,ACC-RET-66357,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003314,ACC-UK-000037,2024-03-23 18:00:00,CARD_PAYMENT,DEBIT,138.75,0,GBP,ASDA,ACC-RET-93208,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003315,ACC-UK-000037,2024-04-25 09:00:00,BACS,CREDIT,1833.33,1833.33,GBP,Starbucks,ACC-EMP-64869,NWBKGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003316,ACC-UK-000037,2024-04-01 08:00:00,BACS,DEBIT,1078.9,0,GBP,Naylor Lettings Ltd,ACC-PROP-83044,NWBKGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003317,ACC-UK-000037,2024-04-05 07:30:00,BACS,DEBIT,49.12,0,GBP,EDF Energy,ACC-UTIL-97123,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003318,ACC-UK-000037,2024-04-08 07:30:00,BACS,DEBIT,96.19,0,GBP,Thames Water,ACC-UTIL-28025,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003319,ACC-UK-000037,2024-04-05 07:30:00,BACS,DEBIT,62.68,0,GBP,Severn Trent,ACC-UTIL-34483,HBUKGB4B,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003320,ACC-UK-000037,2024-04-15 20:00:00,CARD_PAYMENT,DEBIT,149.62,0,GBP,ASDA,ACC-RET-83055,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003321,ACC-UK-000037,2024-04-16 11:00:00,CARD_PAYMENT,DEBIT,146.8,0,GBP,Lidl,ACC-RET-34315,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003322,ACC-UK-000037,2024-04-14 11:00:00,CARD_PAYMENT,DEBIT,101.56,0,GBP,Sainsbury's,ACC-RET-36535,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003323,ACC-UK-000037,2024-04-10 12:00:00,CARD_PAYMENT,DEBIT,122.13,0,GBP,Waitrose,ACC-RET-11467,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003324,ACC-UK-000037,2024-05-25 09:00:00,BACS,CREDIT,1833.33,1833.33,GBP,Starbucks,ACC-EMP-76872,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003325,ACC-UK-000037,2024-05-01 08:00:00,BACS,DEBIT,1324.56,0,GBP,Grant Lettings Ltd,ACC-PROP-44850,HSBCGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003326,ACC-UK-000037,2024-05-09 07:30:00,BACS,DEBIT,41.24,0,GBP,Thames Water,ACC-UTIL-51881,HBUKGB4B,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003327,ACC-UK-000037,2024-05-08 07:30:00,BACS,DEBIT,152.17,0,GBP,Thames Water,ACC-UTIL-97036,NWBKGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003328,ACC-UK-000037,2024-05-08 07:30:00,BACS,DEBIT,107.02,0,GBP,British Gas,ACC-UTIL-32599,NWBKGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003329,ACC-UK-000037,2024-05-18 20:00:00,CARD_PAYMENT,DEBIT,108.97,0,GBP,Aldi,ACC-RET-19295,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003330,ACC-UK-000037,2024-05-22 12:00:00,CARD_PAYMENT,DEBIT,134.36,0,GBP,Sainsbury's,ACC-RET-18912,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003331,ACC-UK-000037,2024-05-17 11:00:00,CARD_PAYMENT,DEBIT,102.28,0,GBP,Sainsbury's,ACC-RET-92174,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003332,ACC-UK-000037,2024-05-27 20:00:00,CARD_PAYMENT,DEBIT,79.79,0,GBP,Sainsbury's,ACC-RET-44402,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003333,ACC-UK-000037,2024-06-25 09:00:00,BACS,CREDIT,1833.33,1833.33,GBP,Starbucks,ACC-EMP-66606,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003334,ACC-UK-000037,2024-06-02 08:00:00,BACS,DEBIT,1580.63,0,GBP,Bradley Lettings Ltd,ACC-PROP-13626,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003335,ACC-UK-000037,2024-06-10 07:30:00,BACS,DEBIT,141.71,0,GBP,EDF Energy,ACC-UTIL-61219,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003336,ACC-UK-000037,2024-06-09 07:30:00,BACS,DEBIT,157.09,0,GBP,Thames Water,ACC-UTIL-26688,NWBKGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003337,ACC-UK-000037,2024-06-09 07:30:00,BACS,DEBIT,172.91,0,GBP,Severn Trent,ACC-UTIL-63284,HBUKGB4B,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003338,ACC-UK-000037,2024-06-08 19:00:00,CARD_PAYMENT,DEBIT,97.34,0,GBP,Waitrose,ACC-RET-19837,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003339,ACC-UK-000037,2024-06-20 10:00:00,CARD_PAYMENT,DEBIT,85.9,0,GBP,Morrisons,ACC-RET-21120,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003340,ACC-UK-000037,2024-06-25 20:00:00,CARD_PAYMENT,DEBIT,44.39,0,GBP,ASDA,ACC-RET-61546,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003341,ACC-UK-000037,2024-06-15 20:00:00,CARD_PAYMENT,DEBIT,128.75,0,GBP,ASDA,ACC-RET-49779,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003342,ACC-UK-000037,2024-07-27 09:00:00,BACS,CREDIT,1833.33,1833.33,GBP,Starbucks,ACC-EMP-50388,NWBKGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003343,ACC-UK-000037,2024-07-03 08:00:00,BACS,DEBIT,1287.79,0,GBP,Barnes Lettings Ltd,ACC-PROP-87274,HSBCGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003344,ACC-UK-000037,2024-07-10 07:30:00,BACS,DEBIT,124.73,0,GBP,Severn Trent,ACC-UTIL-27991,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003345,ACC-UK-000037,2024-07-07 07:30:00,BACS,DEBIT,52.74,0,GBP,Scottish Power,ACC-UTIL-54880,HSBCGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003346,ACC-UK-000037,2024-07-09 07:30:00,BACS,DEBIT,126.29,0,GBP,British Gas,ACC-UTIL-42976,LOYDGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003347,ACC-UK-000037,2024-07-09 14:00:00,CARD_PAYMENT,DEBIT,105.39,0,GBP,Sainsbury's,ACC-RET-51032,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003348,ACC-UK-000037,2024-07-08 19:00:00,CARD_PAYMENT,DEBIT,61.04,0,GBP,ASDA,ACC-RET-35145,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003349,ACC-UK-000037,2024-07-17 20:00:00,CARD_PAYMENT,DEBIT,85.27,0,GBP,ASDA,ACC-RET-88349,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003350,ACC-UK-000037,2024-07-22 20:00:00,CARD_PAYMENT,DEBIT,60.72,0,GBP,Morrisons,ACC-RET-28255,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0003351,ACC-UK-000037,2024-08-26 09:00:00,BACS,CREDIT,1833.33,1833.33,GBP,Starbucks,ACC-EMP-99912,LOYDGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003352,ACC-UK-000037,2024-08-03 08:00:00,BACS,DEBIT,1342.78,0,GBP,Russell Lettings Ltd,ACC-PROP-52092,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0003353,ACC-UK-000037,2024-08-08 07:30:00,BACS,DEBIT,121.44,0,GBP,Thames Water,ACC-UTIL-25363,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
